ORGID,Region,Wing,Unit,NextLevel,Name,Type,DateChartered,Status,Scope,UsrID,DateMod,FirstUsr,DateCreated,DateReceived,OrgNotes
2221,"GLR","WI","206",156,"SOUTHWEST GROUP","GROUP","10/25/2005","ACTIVE","GROUP","jgriggs","10/25/2005","jgriggs","10/25/2005","10/25/2005",""
2222,"GLR","WI","204",156,"EAST CENTRAL GROUP","GROUP","10/27/2005","ACTIVE","GROUP","jgriggs","10/27/2005","jgriggs","10/27/2005","10/27/2005",""
2224,"NER","PA","337",2335,"LAWRENCE COUNTY COMP SQ","COMPOSITE","11/09/2005","ACTIVE","UNIT","meinertrl","05/03/2007","jgriggs","11/09/2005","11/09/2005","MEETS AT THE NATL GUARD ARMORY"
2225,"NER","PA","338",2340,"NITTANY COMP SQDN 338","COMPOSITE","11/09/2005","ACTIVE","UNIT","meinertrl","06/21/2007","jgriggs","11/09/2005","09/11/2005",""
2226,"GLR","MI","222",2021,"IONIA FLIGHT","FLIGHT","11/17/2005","ACTIVE","UNIT","schneidergn","10/19/2012","jgriggs","11/17/2005","11/17/2005","MEETINGS HELD IN THE BENZ AVIATION BUILDING.  3147 S STATE ROAD, IONIA, MI 48846.  TURN EAST ON SPRAGUE ROAD TOWARD THE AIRPORT.  FOLLOW THE BLUE BENZ AVIATION SIGNS BEHIND SMAT AND MENARDS."
2229,"SWR","TX","451",2241,"HOBBY SENIOR SQDN","SENIOR","11/29/2005","ACTIVE","UNIT","thomasbr3","01/07/2006","jgriggs","11/29/2005","11/29/2005","If you desire to come to our meetings and are not yet a member, please e-mail the commander for parking directions."
2236,"NER","NY","413",751,"ORANGE COUNTY SENIOR SQDN","SENIOR","12/28/2005","ACTIVE","UNIT","granvilleaw","01/01/2006","jgriggs","12/28/2005","12/28/2005","Unit meets fourth Thursday each month unless noted on web site."
2237,"SWR","TX","803",2240,"RED OAK CADET SQDN","CADET","12/28/2005","ACTIVE","UNIT","thomasbr3","01/10/2006","jgriggs","12/28/2005","12/28/2005","AFTER SCHOOL MEETING TUES AT 1615."
2238,"SWR","TX","010",362,"HEADQUARTERS GROUP I","GROUP","01/06/2006","ACTIVE","GROUP","jgriggs","01/06/2006","jgriggs","01/06/2006","01/06/2006",""
2239,"SWR","TX","020",362,"HEADQUARTERS GROUP II","GROUP","01/06/2006","ACTIVE","GROUP","jgriggs","01/06/2006","jgriggs","01/06/2006","06/01/2006",""
2240,"SWR","TX","030",362,"HEADQUARTERS GROUP III","GROUP","01/06/2006","ACTIVE","GROUP","jgriggs","01/06/2006","jgriggs","01/06/2006","06/01/2006","HQ Group III TXWG CAP"
2241,"SWR","TX","040",362,"HEADQUARTERS GROUP IV","GROUP","01/06/2006","ACTIVE","GROUP","jgriggs","01/06/2006","jgriggs","01/06/2006","01/06/2006",""
2242,"GLR","WI","205",156,"SOUTHEAST WISCONSIN GROUP","GROUP","01/09/2006","ACTIVE","GROUP","jgriggs","01/09/2006","jgriggs","01/09/2006","09/01/2006","205 UNIT MEMBERS  MEETING ON 2ND TUESDAY OF EACH MONTHSQDN CCs  SE CAC MEETING ON 4TH TUESDAY OF EACH MONTH"
2243,"NCR","KS","034",1100,"KANSAS CITY COMPOSITE SQDN","COMPOSITE","01/12/2006","ACTIVE","UNIT","jgriggs","01/12/2006","jgriggs","01/12/2006","12/01/2006","Members attend from Leavenworth, Bonner Springs, Shawnee, Kansas City, Lawrence, Belton, Independence, Tonganoxie, Weston, Gladstone, Gardner, Olathe, Overland Park, Leawood, Martin City, etc. "
2247,"GLR","OH","999",359,"OHIO WING LEGISLATIVE SQDN","SENIOR","01/27/2006","ACTIVE","UNIT","jgriggs","01/27/2006","jgriggs","01/27/2006","01/27/2006","The Squadron is for LEGISLATORS  and STAFF ASSISTANTS ONLY"
2248,"GLR","OH","234",1837,"VICTOR A HAMMOND COMPOSITE SQDN 234","COMPOSITE","01/27/2006","ACTIVE","UNIT","becka2","01/29/2016","jgriggs","01/27/2006","01/27/2006",""
2249,"PCR","WA","110",2666,"LEWIS COUNTY COMP SQDN","COMPOSITE","01/27/2006","ACTIVE","UNIT","lantzrn","09/19/2014","jgriggs","01/27/2006","01/27/2006","Additional Notes are Call 360-330-1930 for information about any schedule changes. Senior members meet at the Centralia First Christian Church 2nd and 4th Thursday evenings from 630 to 9 pm, www.lewiscountycap.org"
2251,"NER","ME","999",682,"MAINE STATE LEGISLATURE SQDN","SENIOR","02/10/2006","ACTIVE","UNIT","sparker","02/16/2006","jgriggs","02/10/2006","02/10/2006",""
2253,"RMR","ID","999",46,"IDAHO LEGISLATIVE SQDN","SENIOR","03/09/2006","ACTIVE","UNIT","deanj","08/12/2010","jgriggs","03/09/2006","03/09/2006",""
2257,"GLR","IN","224",1094,"HQ GROUP V","GROUP","03/15/2006","ACTIVE","GROUP","jgriggs","04/03/2008","jgriggs","03/15/2006","03/15/2006","Unit meets only as needed with regular visits to subordinate units within the Group."
2258,"GLR","IN","225",1094,"HQ GROUP XII","GROUP","03/15/2006","ACTIVE","GROUP","jgriggs","04/03/2008","jgriggs","03/15/2006","03/15/2006","Group XII will hold staff and commander call meetings at various locations throughout the group area. These Group meetings will be sponsored by the hosting squadron. "
2262,"SWR","AZ","999",597,"ARIZONA LEGISLATIVE SQUADRON","SENIOR","03/27/2006","ACTIVE","UNIT","jgriggs","03/27/2006","jgriggs","03/27/2006","03/27/2006",""
2265,"MER","WV","114",1173,"POTOMAC HIGHLANDS COMPOSITE SQDN","COMPOSITE","03/30/2006","ACTIVE","UNIT","jgriggs","03/30/2006","jgriggs","03/30/2006","03/30/2006","Squadron Building is adjacent to airport terminal."
2267,"GLR","IN","226",1094,"HQ GROUP I","GROUP","04/06/2006","ACTIVE","GROUP","jgriggs","04/03/2008","jgriggs","04/06/2006","06/04/2006",""
2268,"SWR","TX","133",2240,"IRVING COMPOSITE SQDN","COMPOSITE","04/06/2006","ACTIVE","UNIT","becka2","01/29/2016","jgriggs","04/06/2006","06/04/2006",""
2275,"NHQ","NHQ","997",1342,"SPAATZ PATRON SQUADRON","SENIOR","05/01/2006","ACTIVE","UNIT","sparker","05/01/2006","sparker","05/01/2006","05/01/2006",""
2277,"GLR","MI","707",223,"CENTRAL MICHIGAN GROUP","GROUP","05/17/2006","ACTIVE","GROUP","schneidergn","10/19/2012","jgriggs","05/17/2006","05/17/2006",""
2279,"MER","MD","332",1265,"UPPER MONTGOMERY COMP SQDN","COMPOSITE","06/09/2006","ACTIVE","UNIT","knowlesjm","06/09/2006","jgriggs","06/09/2006","06/09/2006",""
2284,"GLR","OH","296",421,"VAN WERT COMPOSITE SQUADRON","COMPOSITE","07/12/2006","ACTIVE","UNIT","jgriggs","06/13/2011","jgriggs","07/12/2006","07/12/2006",""
2287,"SER","GA","451",702,"STATESBORO COMPOSITE SQUADRON","COMPOSITE","07/14/2006","ACTIVE","UNIT","wrightjm2","04/26/2012","jgriggs","07/14/2006","07/14/2006","Weve recently changed back to Mondays for all personnel"
2290,"SWR","OK","123",2693,"GROVE COMPOSITE SQUADRON","COMPOSITE","08/11/2006","ACTIVE","UNIT","rossdm","06/05/2015","jgriggs","08/11/2006","08/11/2006",""
2292,"NCR","MO","151",460,"BOOTHEEL COMP FLIGHT","FLIGHT","09/07/2006","ACTIVE","UNIT","becka2","02/12/2015","jgriggs","09/07/2006","07/09/2006","Unit meets 2nd and 4th Thurs at 1800.  And 1st and 3rd Sat at 1000."
2297,"SER","FL","286",975,"PINES-MIRAMAR COMPOSITE SQUADRON","COMPOSITE","09/11/2006","ACTIVE","UNIT","becka2","04/10/2013","jgriggs","09/13/2006","09/13/2006","New members always welcome."
2298,"SWR","AR","067",1042,"67TH COMPOSITE SQUADRON","COMPOSITE","09/26/2006","ACTIVE","UNIT","jgriggs","07/09/2008","jgriggs","09/26/2006","09/26/2006","SENIORS MEET ON 1ST & 3RD TUE OF MONTH AT 1900.   CADETS MEET 1ST,  2ND, 3RD & 4TH TUES AT 1800. "
2299,"PCR","HI","075",163,"WEST OAHU COMP SQDN","COMPOSITE","09/27/2006","ACTIVE","UNIT","joneskc5","03/28/2014","jgriggs","09/27/2006","09/27/2006",""
2300,"SER","GA","452",1258,"CLARKE COUNTY COMP SQDN","COMPOSITE","09/27/2006","ACTIVE","UNIT","boylantr","12/29/2011","jgriggs","09/27/2006","09/27/2006",""
2302,"SWR","AZ","227",597,"COTTONWOOD CADET SQDN 212","CADET","10/04/2006","ACTIVE","UNIT","readybn","02/01/2011","jgriggs","10/04/2006","10/04/2006",""
2303,"GLR","MI","202",1986,"ROCHESTER-OAKLAND CADET SQUADRON","CADET","10/04/2006","ACTIVE","UNIT","becka2","11/04/2013","jgriggs","10/04/2006","10/04/2006",""
2306,"GLR","IN","228",2257,"FORT BENJAMIN HARRISON COMPOSITE SQUADRON","COMPOSITE","10/11/2006","ACTIVE","UNIT","abeck","04/13/2011","jgriggs","10/11/2006","11/10/2006","We meet at Indy Jet, Indianapolis Regional Airport(previously known as Mt. Comfort Airport). Unit also meets one day per month at a local vetrans facility.  Potential new members or visitors should contact squadron commander to confirm location.    "
2308,"SER","GA","808",963,"CENTRAL FELLOWSHIP CHRISTIAN ACADEMY CADET SQ","CADET","10/12/2006","ACTIVE","UNIT","boylantr","12/29/2011","jgriggs","10/12/2006","10/12/2006",""
2314,"GLR","IN","175",2258,"COL JIM MAHLE FLIGHT","FLIGHT","12/27/2006","ACTIVE","UNIT","becka2","04/18/2016","jgriggs","12/27/2006","12/27/2006","Extended meeting time at Greensburg Airport on the Third Sunday of the month with meeting time of 0900-1700"
2316,"GLR","IN","231",1094,"HQ GROUP III","GROUP","10/07/2011","ACTIVE","GROUP","jgriggs","10/07/2011","jgriggs","01/05/2007","10/07/2011",""
2317,"NER","CT","011",2622,"143RD COMP SQDN","COMPOSITE","01/10/2007","ACTIVE","UNIT","chapmanke","08/23/2013","jgriggs","01/10/2007","10/01/2007","Meeting are held on the 2nd Floor of the armory  in the Drill Hall for cadets and Classroom 1 for Seniors"
2318,"SER","GA","453",702,"EFFINGHAM CADET SQDN","CADET","01/11/2007","ACTIVE","UNIT","boylantr","12/29/2011","jgriggs","01/11/2007","01/11/2007",""
2319,"SWR","NM","084",579,"SOCORRO COMP SQDN","COMPOSITE","01/11/2007","ACTIVE","UNIT","jgriggs","01/11/2007","jgriggs","01/11/2007","01/11/2007",""
2321,"MER","MD","801",1265,"PARKLAND CADET SQUADRON","CADET","02/08/2007","ACTIVE","UNIT","becka2","12/09/2014","jgriggs","02/08/2007","02/08/2007",""
2328,"SWR","NM","085",579,"ROUTE 66 COMPOSITE SQUADRON","COMPOSITE","03/19/2007","ACTIVE","UNIT","becka2","07/17/2013","jgriggs","03/19/2007","03/19/2007","Meets at the Station 4 - Santa Fe Fire Dept - Thunder Mountain.  Located at 18 Dinkle Road --  3 miles west of Hwy 344 or 1 mile West of Mountain Valley on Dinkle Road. "
2329,"NCR","MO","153",887,"FORT LEONARD WOOD COMP SQDN","COMPOSITE","03/27/2007","ACTIVE","UNIT","fullermc","10/24/2007","jgriggs","03/27/2007","03/27/2007",""
2330,"NCR","NE","999",83,"NEBRASKA STATE LEGISLATIVE SQUADRON","SENIOR","03/29/2007","ACTIVE","UNIT","fsides","03/29/2007","fsides","03/29/2007","03/29/2007",""
2335,"NER","PA","007",1027,"GROUP 6","GROUP","04/30/2007","ACTIVE","GROUP","jgriggs","04/30/2007","jgriggs","04/30/2007","04/30/2007","Staff meetings will be supplemented by teleconference as needed"
2337,"PCR","NV","070",617,"LAS VEGAS COMPOSITE SQUADRON 70","COMPOSITE","05/21/2007","ACTIVE","UNIT","jgriggs","10/29/2009","jgriggs","05/21/2007","05/21/2007","For additional details on the Las Vegas Composite Squadron please visit our website."
2338,"NER","NJ","105",986,"ATLANTIC COUNTY COMPOSITE SQUADRON","COMPOSITE","05/24/2007","ACTIVE","UNIT","thompsonji","05/30/2007","jgriggs","05/24/2007","05/24/2007","Please contact LT COL Mark E. Mucciarone Sr. at least 2 weeks prior to your visit. This is to ensure that Security Forces will have notification to allow Base access."
2339,"MER","NC","169",1376,"HALIFAX COMPOSITE SQUADRON","COMPOSITE","06/13/2007","ACTIVE","UNIT","crawfordde","08/10/2007","jgriggs","06/13/2007","06/13/2007","Commander Home (252)535-3435"
2340,"NER","PA","006",1027,"GROUP 5","GROUP","06/18/2007","ACTIVE","GROUP","jgriggs","06/18/2007","jgriggs","06/18/2007","06/18/2007","Quarterly meetings on the 4th Saturday in the General Aviation terminal conference room."
2344,"NER","PA","201",2132,"SCRANTON COMPOSITE SQUADRON 201","COMPOSITE","07/25/2007","ACTIVE","UNIT","becka2","02/18/2014","jgriggs","07/25/2007","07/25/2007","Squadron Commander Major Glenn F Carman @ Home (570) 937-9283 or Cell (516) 658-3499 bugnut1152@aol.com"
2345,"MER","DE","025",27,"MIDDLETOWN CADET SQUADRON","CADET","07/31/2007","ACTIVE","UNIT","egryel","06/16/2008","jgriggs","07/31/2007","07/31/2007","MEETS AT MIDDLETON CHAMBER OF COMMERCE, 216 N BROAD ST, ON 1ST AND 2ND TUESDAYS.  MEETS AT VFW, 5695 SUMMIT BRIDGE RD, TOWNSEND, DE ON 3RD AND 4TH TUESDAYS."
2347,"NCR","MO","999",885,"MISSOURI STATE LEGISLATIVE SQUADRON","SENIOR","09/17/2007","ACTIVE","UNIT","fsides","09/18/2007","fsides","09/17/2007","09/17/2007",""
2349,"NER","PA","601",256,"WASHINGTON COMPOSITE SQUADRON","COMPOSITE","09/26/2007","ACTIVE","UNIT","bodnaram","10/25/2007","jgriggs","09/26/2007","09/26/2007","Squadron website httpssites.google.comsitepasquadron601"
2350,"NER","PA","503",2335,"CRAWFORD CO. COMPOSITE SQUADRON","COMPOSITE","09/26/2007","ACTIVE","UNIT","wrightjm2","09/27/2007","jgriggs","09/26/2007","09/26/2007",""
2351,"NCR","MO","155",887,"LACLEDE COUNTY COMPOSITE SQUADRON","COMPOSITE","09/26/2007","ACTIVE","UNIT","jgriggs","10/17/2007","jgriggs","09/26/2007","09/26/2007",""
2352,"PCR","CA","475",1613,"BUTTE COUNTY COMPOSITE SQUADRON 95","COMPOSITE","10/05/2007","ACTIVE","UNIT","jgriggs","04/21/2009","jgriggs","10/05/2007","05/10/2007",""
2355,"SER","AL","132",97,"CENTRAL ALABAMA SENIOR SQUADRON","SENIOR","10/18/2007","ACTIVE","UNIT","jgriggs","03/27/2008","jgriggs","10/18/2007","10/18/2007",""
2357,"NER","PA","505",2335,"WARREN COUNTY COMPOSITE SQUADRON","COMPOSITE","10/19/2007","ACTIVE","UNIT","wrightjm2","10/19/2007","jgriggs","10/19/2007","10/19/2007",""
2359,"SWR","OK","075",2695,"DURANT-EAKER FIELD COMPOSITE SQUADRON","COMPOSITE","10/19/2007","ACTIVE","UNIT","rossdm","06/05/2015","jgriggs","10/19/2007","10/19/2007"," "
2361,"NER","NJ","073",91,"CURTISS-WRIGHT COMPOSITE SQUADRON","COMPOSITE","11/20/2007","ACTIVE","UNIT","ferlandme","11/24/2007","jgriggs","11/20/2007","11/20/2007","ENTER THROUGH REAR DOOR.  PLEASE CALL AHEAD."
2362,"NER","PA","125",2340,"ARMSTRONG COUNTY COMPOSITE SQUADRON","COMPOSITE","11/20/2007","ACTIVE","UNIT","neesemk","07/20/2015","jgriggs","11/20/2007","11/20/2007",""
2364,"SER","FL","152",975,"NORTH PALM BEACH COUNTY CADET SQUADRON","CADET","05/12/2007","ACTIVE","UNIT","wrightjm2","12/05/2007","jgriggs","12/05/2007","05/12/2007",""
2367,"GLR","IN","803",1094,"ANDERSON PREPARATORY ACADEMY CADET SQUADRON","CADET","01/18/2008","ACTIVE","UNIT","parkersp","03/05/2015","jgriggs","01/18/2008","01/18/2008","This unit is a Charter School and all students and staff are CAP Members"
2371,"GLR","KY","222",2726,"LEXINGTON CADET SQUADRON","CADET","02/04/2008","ACTIVE","UNIT","feltsmc1","03/25/2016","jgriggs","02/04/2008","04/02/2008",""
2373,"PCR","NV","801",617,"JIM BRIDGER MIDDLE SCHOOL CADET SQUADRON","CADET","02/26/2008","ACTIVE","UNIT","jgriggs","02/26/2008","jgriggs","02/26/2008","02/26/2008","Meeting will be in room 611."
2374,"NER","RI","999",1154,"RHODE ISLAND STATE LEGISLATIVE SQUADRON","SENIOR","04/01/2008","ACTIVE","UNIT","schneidergn","01/14/2014","fsides","04/01/2008","04/01/2008",""
2381,"SWR","NM","811",2108,"LBJ MIDDLE SCHOOL CADET SQUADRON","CADET","06/03/2008","ACTIVE","UNIT","jgriggs","10/26/2010","jgriggs","06/03/2008","03/06/2008","This is a Group 800 Squadron, associated with LBJ Middle School under the Original School Enrichment Program (SEP). If there is no school on the day of a meeting, there will be no meeting. Our primary ways for squadron personnel communications are through our Facebook page www.facebook.com811LBJCS"
2384,"SER","GA","454",1257,"MARIETTA AIR MUSEUM CADET SQUADRON","CADET","06/18/2008","ACTIVE","UNIT","becka2","07/29/2013","jgriggs","06/18/2008","06/18/2008","MAMCS is a CADET Squadron, yet it is supported by 21 Senior Members with a combined experience in CAP of over 200 years.  It is the only squadron in Georgia Wing with three fully-qualified Communications Unit Leaders, two of whom are cadets -- which accounts for 2 of the 17 fully qualified cadet CULs nationwide.  MAMCS is dedicated to the full CAP Cadet Program, which includes all three of CAPs missions -- Aerospace Education, Cadet Program and Emergency Services."
2385,"NCR","ND","031",1228,"JAMES VALLEY COMPOSITE SQUADRON","COMPOSITE","06/25/2008","ACTIVE","UNIT","jgriggs","06/25/2008","jgriggs","06/25/2008","06/25/2008",""
2399,"GLR","MI","214",2037,"JACKSON COMPOSITE SQUADRON","COMPOSITE","07/16/2008","ACTIVE","UNIT","schneidergn","10/19/2012","jgriggs","07/16/2008","07/16/2008",""
2401,"NER","PA","251",2132,"HILLTOWN SENIOR SQUADRON","SENIOR","07/23/2008","ACTIVE","UNIT","meinertrl","09/17/2010","jgriggs","07/23/2008","07/23/2008","UNIT MEETS 1ST  3RD SATURDAY DURING FLYING SEASON (APRIL THRU OCT).  MEETS 4th Thursday AT 1900 IN OFF SEASON."
2403,"NER","NY","415",495,"CAPT LUKE C. WULLENWABER COMPOSITE SQUADRON","COMPOSITE","08/06/2008","ACTIVE","UNIT","wrightjm2","08/07/2008","jgriggs","08/06/2008","08/06/2008",""
2405,"PCR","CA","802",1613,"CALIFORNIA AEROSPACE COMPOSITE SQUADRON","COMPOSITE","08/20/2008","ACTIVE","UNIT","becka2","10/31/2014","jgriggs","08/20/2008","08/20/2008","NONE"
2406,"NER","NY","111",207,"WILLIAMSON COMPOSITE SQUADRON","COMPOSITE","09/16/2008","ACTIVE","UNIT","caiellomr","09/20/2008","jgriggs","09/16/2008","09/16/2008","When the school year ends in June, we will meet at the Williamson Sodus Airport at 1830-2100 on Thursday"
2410,"SWR","NM","999",579,"NEW MEXICO STATE LEGISLATIVE SQ","SENIOR","10/06/2008","ACTIVE","UNIT","fsides","10/06/2008","fsides","10/06/2008","10/06/2008","Govt Relations Officer - LtCol Lou Braddi"
2417,"PCR","CA","803",2619,"ESCONDIDO CADET SQUADRON","CADET","10/29/2008","ACTIVE","UNIT","crumjl","08/10/2013","jgriggs","10/29/2008","10/29/2008","http://sq714.cawg.cap.gov"
2419,"NER","VT","034",145,"SOUTHERN VERMONT SENIOR SQUADRON","FLIGHT","11/06/2008","ACTIVE","UNIT","neesemk","10/28/2015","jgriggs","11/06/2008","06/11/2008",""
2420,"PCR","AK","092",626,"YUKON COMPOSITE SQUADRON","COMPOSITE","12/02/2008","ACTIVE","UNIT","joneskc5","06/19/2013","jgriggs","12/02/2008","12/02/2008","Meeting is at school hangar."
2421,"PCR","HI","076",163,"MAUI COUNTY COMPOSITE SQUADRON","COMPOSITE","12/05/2008","ACTIVE","UNIT","becka2","09/30/2014","jgriggs","12/05/2008","05/12/2008","Maui County Composite Squadron primarily meets at the Kahului Squadron Facility located near the base of the Air Traffic Control Tower of the Kahului Airport."
2424,"SWR","TX","041",2098,"GEORGE H.W. BUSH COMPOSITE SQUADRON","COMPOSITE","01/05/2009","ACTIVE","UNIT","greenjl5","06/01/2011","jgriggs","01/05/2009","01/05/2009","1ST THRU 3RD WEEKS AT COULTER FIELD. FOURTH WEEK AT TEEX DISASTER CITY. SEE WEBSITE FOR DETAILED INFO."
2426,"SER","TN","193",1372,"WILLIAMSON COUNTY CADET SQUADRON","CADET","01/16/2009","ACTIVE","UNIT","schneidergn","10/06/2015","jgriggs","01/16/2009","01/16/2009","We meet in the rooms on B Hallway, Second floor of the main building."
2429,"GLR","OH","157",1837,"LICKING COUNTY COMPOSITE SQUADRON","COMPOSITE","02/20/2009","ACTIVE","UNIT","bakerjl","02/22/2009","jgriggs","02/20/2009","02/20/2009",""
2431,"MER","NC","005",208,"GROUP 5","GROUP","04/03/2009","ACTIVE","GROUP","jgriggs","03/04/2009","jgriggs","03/04/2009","04/03/2009",""
2436,"RMR","UT","088",451,"88TH COMPOSITE SQUADRON","COMPOSITE","11/03/2009","ACTIVE","UNIT","niedfeldtj","11/10/2009","jgriggs","03/11/2009","11/03/2009",""
2438,"NER","NY","803",1131,"LT COL MICHAEL R. NOYES MIDDLE SCHOOL CADET SQUADRON","CADET","03/17/2009","ACTIVE","UNIT","jgriggs","06/10/2009","hbowman","03/17/2009","03/17/2009",""
2442,"NER","CT","801",2622,"801ST CADET SQUADRON","CADET","05/14/2009","ACTIVE","UNIT","chapmanke","08/23/2013","jgriggs","05/14/2009","05/14/2009","This cadet program is a high school class.  Cadets not in the class need to join the 399th Composite Squadron in Danbury. "
2444,"PCR","NV","802",617,"JACK SCHOFIELD MIDDLE SCHOOL SQUADRON","FLIGHT","05/19/2009","ACTIVE","UNIT","neesemk","03/02/2016","jgriggs","05/19/2009","05/19/2009","Meets Thursdays in room 816 from 6PM to 9PM"
2445,"SER","TN","194",135,"HARDEMAN COUNTY CADET SQUADRON","CADET","06/05/2009","ACTIVE","UNIT","joneskc5","12/15/2010","jgriggs","06/05/2009","06/05/2009","MEETS ON 1ST AND 3RD MON NIGHT EACH MONTH."
2447,"SER","FL","457",979,"INDIAN RIVER COMPOSITE SQUADRON","COMPOSITE","09/17/2015","ACTIVE","UNIT","becka2","09/17/2015","becka2","09/17/2015","09/14/2015",""
2450,"NCR","MO","089",460,"NORTHEAST MISSOURI COMPOSITE SQUADRON","COMPOSITE","07/07/2009","ACTIVE","UNIT","jgriggs","12/07/2009","jgriggs","07/07/2009","07/07/2009","Senior Members and Cadets meet each Monday at the Hannibal Regional Airport, from 1830 to 2030."
2453,"SER","GA","506",2678,"CURRAHEE CADET SQUADRON","CADET","07/24/2009","ACTIVE","UNIT","greenwoodrj","04/11/2015","jgriggs","07/24/2009","07/24/2009",""
